ID,Pokemon Go,Type1,Type2,HP,Attack,Defense,Level,CP Multiplier,CP
296.0,Shadow Makuhita,Fighting,,80.0,56.0,25.0,10,0.4225,233
296.0,Shadow Makuhita,Fighting,,84.0,59.0,26.0,11,0.44310755,256
296.0,Shadow Makuhita,Fighting,,88.0,61.0,27.0,12,0.4627984,280
296.0,Shadow Makuhita,Fighting,,92.0,64.0,28.0,13,0.48168495,303
296.0,Shadow Makuhita,Fighting,,95.0,66.0,29.0,14,0.49985844,326
296.0,Shadow Makuhita,Fighting,,98.0,69.0,31.0,15,0.51739395,350
296.0,Shadow Makuhita,Fighting,,102.0,71.0,32.0,16,0.5343543,373
296.0,Shadow Makuhita,Fighting,,105.0,73.0,33.0,17,0.5507927,397
296.0,Shadow Makuhita,Fighting,,108.0,75.0,34.0,18,0.5667545,420
296.0,Shadow Makuhita,Fighting,,111.0,77.0,34.0,19,0.5822789,443
296.0,Shadow Makuhita,Fighting,,114.0,79.0,35.0,20,0.5974,467
296.0,Shadow Makuhita,Fighting,,116.0,81.0,36.0,21,0.6121573,490
296.0,Shadow Makuhita,Fighting,,119.0,83.0,37.0,22,0.6265671,513
296.0,Shadow Makuhita,Fighting,,122.0,85.0,38.0,23,0.64065295,537
296.0,Shadow Makuhita,Fighting,,124.0,87.0,39.0,24,0.65443563,560
296.0,Shadow Makuhita,Fighting,,127.0,89.0,40.0,25,0.667934,583
296.0,Shadow Makuhita,Fighting,,130.0,91.0,40.0,26,0.6811649,607
296.0,Shadow Makuhita,Fighting,,132.0,92.0,41.0,27,0.69414365,630
296.0,Shadow Makuhita,Fighting,,135.0,94.0,42.0,28,0.7068842,653
296.0,Shadow Makuhita,Fighting,,137.0,96.0,43.0,29,0.7193991,677
296.0,Shadow Makuhita,Fighting,,139.0,97.0,43.0,30,0.7317,700
296.0,Shadow Makuhita,Fighting,,140.0,98.0,44.0,31,0.7377695,712
296.0,Shadow Makuhita,Fighting,,142.0,99.0,44.0,32,0.74378943,724
296.0,Shadow Makuhita,Fighting,,143.0,100.0,44.0,33,0.74976104,735
296.0,Shadow Makuhita,Fighting,,144.0,101.0,45.0,34,0.7556855,747
296.0,Shadow Makuhita,Fighting,,145.0,101.0,45.0,35,0.76156384,759
296.0,Shadow Makuhita,Fighting,,146.0,102.0,46.0,36,0.76739717,770
296.0,Shadow Makuhita,Fighting,,147.0,103.0,46.0,37,0.7731865,782
296.0,Shadow Makuhita,Fighting,,148.0,104.0,46.0,38,0.77893275,794
296.0,Shadow Makuhita,Fighting,,149.0,104.0,47.0,39,0.784637,805
296.0,Shadow Makuhita,Fighting,,150.0,105.0,47.0,40,0.7903,817
296.0,Shadow Makuhita,Fighting,,151.0,106.0,47.0,41,0.79530001,827
296.0,Shadow Makuhita,Fighting,,152.0,107.0,48.0,42,0.8003,838
296.0,Shadow Makuhita,Fighting,,153.0,107.0,48.0,43,0.8053,848
296.0,Shadow Makuhita,Fighting,,154.0,108.0,48.0,44,0.81029999,859
296.0,Shadow Makuhita,Fighting,,155.0,109.0,48.0,45,0.81529999,869
296.0,Shadow Makuhita,Fighting,,156.0,109.0,49.0,46,0.82029999,880
296.0,Shadow Makuhita,Fighting,,157.0,110.0,49.0,47,0.82529999,891
296.0,Shadow Makuhita,Fighting,,158.0,111.0,49.0,48,0.83029999,902
296.0,Shadow Makuhita,Fighting,,159.0,111.0,50.0,49,0.83529999,913
296.0,Shadow Makuhita,Fighting,,160.0,112.0,50.0,50,0.84029999,924
296.0,Shadow Makuhita,Fighting,,161.0,113.0,50.0,51,0.84529999,935
304.0,Aron,Steel,Rock,14.0,12.0,14.0,1,0.094,18
304.0,Aron,Steel,Rock,25.0,22.0,25.0,2,0.16639787,57
304.0,Aron,Steel,Rock,32.0,29.0,33.0,3,0.21573247,97
304.0,Aron,Steel,Rock,38.0,34.0,39.0,4,0.25572005,136
304.0,Aron,Steel,Rock,44.0,39.0,45.0,5,0.29024988,176
304.0,Aron,Steel,Rock,48.0,43.0,50.0,6,0.3210876,215
304.0,Aron,Steel,Rock,53.0,47.0,54.0,7,0.34921268,255
304.0,Aron,Steel,Rock,57.0,51.0,58.0,8,0.3752356,294
304.0,Aron,Steel,Rock,60.0,54.0,62.0,9,0.39956728,334
304.0,Aron,Steel,Rock,64.0,57.0,65.0,10,0.4225,373
304.0,Aron,Steel,Rock,67.0,60.0,69.0,11,0.44310755,411
304.0,Aron,Steel,Rock,70.0,62.0,72.0,12,0.4627984,448
304.0,Aron,Steel,Rock,73.0,65.0,75.0,13,0.48168495,485
304.0,Aron,Steel,Rock,75.0,67.0,77.0,14,0.49985844,523
304.0,Aron,Steel,Rock,78.0,70.0,80.0,15,0.51739395,560
304.0,Aron,Steel,Rock,81.0,72.0,83.0,16,0.5343543,597
304.0,Aron,Steel,Rock,83.0,74.0,85.0,17,0.5507927,635
304.0,Aron,Steel,Rock,86.0,77.0,88.0,18,0.5667545,672
304.0,Aron,Steel,Rock,88.0,79.0,90.0,19,0.5822789,710
304.0,Aron,Steel,Rock,90.0,81.0,93.0,20,0.5974,747
304.0,Aron,Steel,Rock,93.0,83.0,95.0,21,0.6121573,784
304.0,Aron,Steel,Rock,95.0,85.0,97.0,22,0.6265671,822
304.0,Aron,Steel,Rock,97.0,87.0,99.0,23,0.64065295,859
304.0,Aron,Steel,Rock,99.0,89.0,102.0,24,0.65443563,896
304.0,Aron,Steel,Rock,101.0,90.0,104.0,25,0.667934,934
304.0,Aron,Steel,Rock,103.0,92.0,106.0,26,0.6811649,971
304.0,Aron,Steel,Rock,105.0,94.0,108.0,27,0.69414365,1009
304.0,Aron,Steel,Rock,107.0,96.0,110.0,28,0.7068842,1046
304.0,Aron,Steel,Rock,109.0,97.0,112.0,29,0.7193991,1083
304.0,Aron,Steel,Rock,111.0,99.0,114.0,30,0.7317,1121
304.0,Aron,Steel,Rock,112.0,100.0,115.0,31,0.7377695,1139
304.0,Aron,Steel,Rock,113.0,101.0,116.0,32,0.74378943,1158
304.0,Aron,Steel,Rock,113.0,101.0,116.0,33,0.74976104,1177
304.0,Aron,Steel,Rock,114.0,102.0,117.0,34,0.7556855,1195
304.0,Aron,Steel,Rock,115.0,103.0,118.0,35,0.76156384,1214
304.0,Aron,Steel,Rock,116.0,104.0,119.0,36,0.76739717,1233
304.0,Aron,Steel,Rock,117.0,105.0,120.0,37,0.7731865,1251
304.0,Aron,Steel,Rock,118.0,105.0,121.0,38,0.77893275,1270
304.0,Aron,Steel,Rock,119.0,106.0,122.0,39,0.784637,1289
304.0,Aron,Steel,Rock,120.0,107.0,123.0,40,0.7903,1307
304.0,Aron,Steel,Rock,120.0,108.0,124.0,41,0.79530001,1324
304.0,Aron,Steel,Rock,121.0,108.0,124.0,42,0.8003,1341
304.0,Aron,Steel,Rock,122.0,109.0,125.0,43,0.8053,1358
304.0,Aron,Steel,Rock,123.0,110.0,126.0,44,0.81029999,1375
304.0,Aron,Steel,Rock,123.0,110.0,127.0,45,0.81529999,1392
304.0,Aron,Steel,Rock,124.0,111.0,127.0,46,0.82029999,1409
304.0,Aron,Steel,Rock,125.0,112.0,128.0,47,0.82529999,1426
304.0,Aron,Steel,Rock,126.0,112.0,129.0,48,0.83029999,1443
304.0,Aron,Steel,Rock,126.0,113.0,130.0,49,0.83529999,1461
304.0,Aron,Steel,Rock,127.0,114.0,131.0,50,0.84029999,1478
304.0,Aron,Steel,Rock,128.0,114.0,131.0,51,0.84529999,1496
690.0,Skrelp,Poison,Water,14.0,11.0,11.0,1,0.094,15
690.0,Skrelp,Poison,Water,25.0,20.0,20.0,2,0.16639787,47
690.0,Skrelp,Poison,Water,32.0,26.0,26.0,3,0.21573247,79
690.0,Skrelp,Poison,Water,38.0,31.0,31.0,4,0.25572005,111
690.0,Skrelp,Poison,Water,44.0,35.0,35.0,5,0.29024988,143
690.0,Skrelp,Poison,Water,48.0,39.0,39.0,6,0.3210876,175
690.0,Skrelp,Poison,Water,53.0,43.0,43.0,7,0.34921268,207
690.0,Skrelp,Poison,Water,57.0,46.0,46.0,8,0.3752356,239
690.0,Skrelp,Poison,Water,60.0,49.0,49.0,9,0.39956728,271
690.0,Skrelp,Poison,Water,64.0,52.0,52.0,10,0.4225,303
690.0,Skrelp,Poison,Water,67.0,54.0,54.0,11,0.44310755,334
690.0,Skrelp,Poison,Water,70.0,57.0,57.0,12,0.4627984,364
690.0,Skrelp,Poison,Water,73.0,59.0,59.0,13,0.48168495,394
690.0,Skrelp,Poison,Water,75.0,61.0,61.0,14,0.49985844,425
690.0,Skrelp,Poison,Water,78.0,64.0,64.0,15,0.51739395,455
690.0,Skrelp,Poison,Water,81.0,66.0,66.0,16,0.5343543,486
690.0,Skrelp,Poison,Water,83.0,68.0,68.0,17,0.5507927,516
690.0,Skrelp,Poison,Water,86.0,70.0,70.0,18,0.5667545,546
690.0,Skrelp,Poison,Water,88.0,72.0,72.0,19,0.5822789,577
690.0,Skrelp,Poison,Water,90.0,74.0,74.0,20,0.5974,607
690.0,Skrelp,Poison,Water,93.0,75.0,75.0,21,0.6121573,637
690.0,Skrelp,Poison,Water,95.0,77.0,77.0,22,0.6265671,668
690.0,Skrelp,Poison,Water,97.0,79.0,79.0,23,0.64065295,698
690.0,Skrelp,Poison,Water,99.0,81.0,81.0,24,0.65443563,729
690.0,Skrelp,Poison,Water,101.0,82.0,82.0,25,0.667934,759
690.0,Skrelp,Poison,Water,103.0,84.0,84.0,26,0.6811649,789
690.0,Skrelp,Poison,Water,105.0,86.0,86.0,27,0.69414365,820
690.0,Skrelp,Poison,Water,107.0,87.0,87.0,28,0.7068842,850
690.0,Skrelp,Poison,Water,109.0,89.0,89.0,29,0.7193991,881
690.0,Skrelp,Poison,Water,111.0,90.0,90.0,30,0.7317,911
690.0,Skrelp,Poison,Water,112.0,91.0,91.0,31,0.7377695,926
690.0,Skrelp,Poison,Water,113.0,92.0,92.0,32,0.74378943,941
690.0,Skrelp,Poison,Water,113.0,92.0,92.0,33,0.74976104,956
690.0,Skrelp,Poison,Water,114.0,93.0,93.0,34,0.7556855,972
690.0,Skrelp,Poison,Water,115.0,94.0,94.0,35,0.76156384,987
690.0,Skrelp,Poison,Water,116.0,95.0,95.0,36,0.76739717,1002
690.0,Skrelp,Poison,Water,117.0,95.0,95.0,37,0.7731865,1017
690.0,Skrelp,Poison,Water,118.0,96.0,96.0,38,0.77893275,1032
690.0,Skrelp,Poison,Water,119.0,97.0,97.0,39,0.784637,1048
690.0,Skrelp,Poison,Water,120.0,97.0,97.0,40,0.7903,1063
690.0,Skrelp,Poison,Water,120.0,98.0,98.0,41,0.79530001,1076
690.0,Skrelp,Poison,Water,121.0,99.0,99.0,42,0.8003,1090
690.0,Skrelp,Poison,Water,122.0,99.0,99.0,43,0.8053,1104
690.0,Skrelp,Poison,Water,123.0,100.0,100.0,44,0.81029999,1117
690.0,Skrelp,Poison,Water,123.0,101.0,101.0,45,0.81529999,1131
690.0,Skrelp,Poison,Water,124.0,101.0,101.0,46,0.82029999,1145
690.0,Skrelp,Poison,Water,125.0,102.0,102.0,47,0.82529999,1159
690.0,Skrelp,Poison,Water,126.0,102.0,102.0,48,0.83029999,1173
690.0,Skrelp,Poison,Water,126.0,103.0,103.0,49,0.83529999,1187
690.0,Skrelp,Poison,Water,127.0,104.0,104.0,50,0.84029999,1202
690.0,Skrelp,Poison,Water,128.0,104.0,104.0,51,0.84529999,1216
23.0,Ekans,Poison,,11.0,11.0,10.0,1,0.094,13
23.0,Ekans,Poison,,20.0,20.0,18.0,2,0.16639787,41
23.0,Ekans,Poison,,27.0,26.0,24.0,3,0.21573247,69
23.0,Ekans,Poison,,32.0,31.0,28.0,4,0.25572005,97
23.0,Ekans,Poison,,36.0,36.0,32.0,5,0.29024988,125
23.0,Ekans,Poison,,40.0,40.0,35.0,6,0.3210876,153
23.0,Ekans,Poison,,44.0,43.0,39.0,7,0.34921268,181
23.0,Ekans,Poison,,47.0,46.0,42.0,8,0.3752356,209
23.0,Ekans,Poison,,50.0,49.0,44.0,9,0.39956728,237
23.0,Ekans,Poison,,53.0,52.0,47.0,10,0.4225,265
23.0,Ekans,Poison,,55.0,55.0,49.0,11,0.44310755,291
23.0,Ekans,Poison,,58.0,57.0,51.0,12,0.4627984,318
23.0,Ekans,Poison,,60.0,60.0,53.0,13,0.48168495,344
23.0,Ekans,Poison,,62.0,62.0,55.0,14,0.49985844,371
23.0,Ekans,Poison,,65.0,64.0,57.0,15,0.51739395,397
23.0,Ekans,Poison,,67.0,66.0,59.0,16,0.5343543,423
23.0,Ekans,Poison,,69.0,68.0,61.0,17,0.5507927,450
23.0,Ekans,Poison,,71.0,70.0,63.0,18,0.5667545,476
23.0,Ekans,Poison,,73.0,72.0,65.0,19,0.5822789,503
23.0,Ekans,Poison,,75.0,74.0,66.0,20,0.5974,529
23.0,Ekans,Poison,,77.0,76.0,68.0,21,0.6121573,556
23.0,Ekans,Poison,,78.0,78.0,70.0,22,0.6265671,582
23.0,Ekans,Poison,,80.0,80.0,71.0,23,0.64065295,609
23.0,Ekans,Poison,,82.0,81.0,73.0,24,0.65443563,635
23.0,Ekans,Poison,,84.0,83.0,74.0,25,0.667934,662
23.0,Ekans,Poison,,85.0,85.0,76.0,26,0.6811649,688
23.0,Ekans,Poison,,87.0,86.0,77.0,27,0.69414365,715
23.0,Ekans,Poison,,89.0,88.0,79.0,28,0.7068842,741
23.0,Ekans,Poison,,90.0,89.0,80.0,29,0.7193991,768
23.0,Ekans,Poison,,92.0,91.0,81.0,30,0.7317,795
23.0,Ekans,Poison,,92.0,92.0,82.0,31,0.7377695,808
23.0,Ekans,Poison,,93.0,92.0,83.0,32,0.74378943,821
23.0,Ekans,Poison,,94.0,93.0,83.0,33,0.74976104,834
23.0,Ekans,Poison,,95.0,94.0,84.0,34,0.7556855,847
23.0,Ekans,Poison,,95.0,95.0,85.0,35,0.76156384,861
23.0,Ekans,Poison,,96.0,95.0,85.0,36,0.76739717,874
23.0,Ekans,Poison,,97.0,96.0,86.0,37,0.7731865,887
23.0,Ekans,Poison,,98.0,97.0,87.0,38,0.77893275,900
23.0,Ekans,Poison,,98.0,98.0,87.0,39,0.784637,914
23.0,Ekans,Poison,,99.0,98.0,88.0,40,0.7903,927
23.0,Ekans,Poison,,100.0,99.0,89.0,41,0.79530001,939
23.0,Ekans,Poison,,100.0,100.0,89.0,42,0.8003,951
23.0,Ekans,Poison,,101.0,100.0,90.0,43,0.8053,962
23.0,Ekans,Poison,,102.0,101.0,90.0,44,0.81029999,974
23.0,Ekans,Poison,,102.0,101.0,91.0,45,0.81529999,987
23.0,Ekans,Poison,,103.0,102.0,91.0,46,0.82029999,999
23.0,Ekans,Poison,,103.0,103.0,92.0,47,0.82529999,1011
23.0,Ekans,Poison,,104.0,103.0,92.0,48,0.83029999,1023
23.0,Ekans,Poison,,105.0,104.0,93.0,49,0.83529999,1036
23.0,Ekans,Poison,,105.0,105.0,94.0,50,0.84029999,1048
23.0,Ekans,Poison,,106.0,105.0,94.0,51,0.84529999,1061
451.0,Shadow Skorupi,Poison,Bug,12.0,11.0,13.0,1,0.094,14
451.0,Shadow Skorupi,Poison,Bug,22.0,21.0,23.0,2,0.16639787,44
451.0,Shadow Skorupi,Poison,Bug,29.0,27.0,30.0,3,0.21573247,75
451.0,Shadow Skorupi,Poison,Bug,34.0,32.0,36.0,4,0.25572005,105
451.0,Shadow Skorupi,Poison,Bug,39.0,36.0,40.0,5,0.29024988,136
451.0,Shadow Skorupi,Poison,Bug,43.0,40.0,45.0,6,0.3210876,166
451.0,Shadow Skorupi,Poison,Bug,47.0,44.0,49.0,7,0.34921268,197
451.0,Shadow Skorupi,Poison,Bug,50.0,47.0,52.0,8,0.3752356,227
451.0,Shadow Skorupi,Poison,Bug,53.0,50.0,56.0,9,0.39956728,258
451.0,Shadow Skorupi,Poison,Bug,57.0,53.0,59.0,10,0.4225,288
451.0,Shadow Skorupi,Poison,Bug,59.0,56.0,62.0,11,0.44310755,317
451.0,Shadow Skorupi,Poison,Bug,62.0,58.0,65.0,12,0.4627984,346
451.0,Shadow Skorupi,Poison,Bug,65.0,60.0,67.0,13,0.48168495,375
451.0,Shadow Skorupi,Poison,Bug,67.0,63.0,70.0,14,0.49985844,403
451.0,Shadow Skorupi,Poison,Bug,69.0,65.0,72.0,15,0.51739395,432
451.0,Shadow Skorupi,Poison,Bug,72.0,67.0,75.0,16,0.5343543,461
451.0,Shadow Skorupi,Poison,Bug,74.0,69.0,77.0,17,0.5507927,490
451.0,Shadow Skorupi,Poison,Bug,76.0,71.0,79.0,18,0.5667545,519
451.0,Shadow Skorupi,Poison,Bug,78.0,73.0,82.0,19,0.5822789,548
451.0,Shadow Skorupi,Poison,Bug,80.0,75.0,84.0,20,0.5974,576
451.0,Shadow Skorupi,Poison,Bug,82.0,77.0,86.0,21,0.6121573,605
451.0,Shadow Skorupi,Poison,Bug,84.0,79.0,88.0,22,0.6265671,634
451.0,Shadow Skorupi,Poison,Bug,86.0,81.0,90.0,23,0.64065295,663
451.0,Shadow Skorupi,Poison,Bug,88.0,82.0,92.0,24,0.65443563,692
451.0,Shadow Skorupi,Poison,Bug,90.0,84.0,94.0,25,0.667934,721
451.0,Shadow Skorupi,Poison,Bug,91.0,86.0,95.0,26,0.6811649,750
451.0,Shadow Skorupi,Poison,Bug,93.0,87.0,97.0,27,0.69414365,779
451.0,Shadow Skorupi,Poison,Bug,95.0,89.0,99.0,28,0.7068842,807
451.0,Shadow Skorupi,Poison,Bug,97.0,91.0,101.0,29,0.7193991,836
451.0,Shadow Skorupi,Poison,Bug,98.0,92.0,103.0,30,0.7317,865
451.0,Shadow Skorupi,Poison,Bug,99.0,93.0,103.0,31,0.7377695,880
451.0,Shadow Skorupi,Poison,Bug,100.0,94.0,104.0,32,0.74378943,894
451.0,Shadow Skorupi,Poison,Bug,101.0,94.0,105.0,33,0.74976104,908
451.0,Shadow Skorupi,Poison,Bug,102.0,95.0,106.0,34,0.7556855,923
451.0,Shadow Skorupi,Poison,Bug,102.0,96.0,107.0,35,0.76156384,937
451.0,Shadow Skorupi,Poison,Bug,103.0,97.0,108.0,36,0.76739717,952
451.0,Shadow Skorupi,Poison,Bug,104.0,97.0,108.0,37,0.7731865,966
451.0,Shadow Skorupi,Poison,Bug,105.0,98.0,109.0,38,0.77893275,980
451.0,Shadow Skorupi,Poison,Bug,105.0,99.0,110.0,39,0.784637,995
451.0,Shadow Skorupi,Poison,Bug,106.0,100.0,111.0,40,0.7903,1009
451.0,Shadow Skorupi,Poison,Bug,107.0,100.0,112.0,41,0.79530001,1022
451.0,Shadow Skorupi,Poison,Bug,108.0,101.0,112.0,42,0.8003,1035
451.0,Shadow Skorupi,Poison,Bug,108.0,101.0,113.0,43,0.8053,1048
451.0,Shadow Skorupi,Poison,Bug,109.0,102.0,114.0,44,0.81029999,1061
451.0,Shadow Skorupi,Poison,Bug,110.0,103.0,114.0,45,0.81529999,1074
451.0,Shadow Skorupi,Poison,Bug,110.0,103.0,115.0,46,0.82029999,1087
451.0,Shadow Skorupi,Poison,Bug,111.0,104.0,116.0,47,0.82529999,1101
451.0,Shadow Skorupi,Poison,Bug,112.0,105.0,116.0,48,0.83029999,1114
451.0,Shadow Skorupi,Poison,Bug,112.0,105.0,117.0,49,0.83529999,1128
451.0,Shadow Skorupi,Poison,Bug,113.0,106.0,118.0,50,0.84029999,1141
451.0,Shadow Skorupi,Poison,Bug,114.0,107.0,119.0,51,0.84529999,1155
325.0,Spoink,Psychic,,15.0,13.0,12.0,1,0.094,18
325.0,Spoink,Psychic,,28.0,23.0,22.0,2,0.16639787,59
325.0,Spoink,Psychic,,36.0,30.0,29.0,3,0.21573247,99
325.0,Spoink,Psychic,,43.0,35.0,35.0,4,0.25572005,139
325.0,Spoink,Psychic,,49.0,40.0,39.0,5,0.29024988,179
325.0,Spoink,Psychic,,54.0,44.0,43.0,6,0.3210876,220
325.0,Spoink,Psychic,,59.0,48.0,47.0,7,0.34921268,260
325.0,Spoink,Psychic,,63.0,52.0,51.0,8,0.3752356,300
325.0,Spoink,Psychic,,67.0,55.0,54.0,9,0.39956728,341
325.0,Spoink,Psychic,,71.0,59.0,57.0,10,0.4225,381
325.0,Spoink,Psychic,,75.0,62.0,60.0,11,0.44310755,419
325.0,Spoink,Psychic,,78.0,64.0,63.0,12,0.4627984,457
325.0,Spoink,Psychic,,81.0,67.0,65.0,13,0.48168495,495
325.0,Spoink,Psychic,,84.0,69.0,68.0,14,0.49985844,533
325.0,Spoink,Psychic,,87.0,72.0,70.0,15,0.51739395,571
325.0,Spoink,Psychic,,90.0,74.0,73.0,16,0.5343543,610
325.0,Spoink,Psychic,,93.0,77.0,75.0,17,0.5507927,648
325.0,Spoink,Psychic,,96.0,79.0,77.0,18,0.5667545,686
325.0,Spoink,Psychic,,98.0,81.0,79.0,19,0.5822789,724
325.0,Spoink,Psychic,,101.0,83.0,81.0,20,0.5974,762
325.0,Spoink,Psychic,,104.0,85.0,83.0,21,0.6121573,800
325.0,Spoink,Psychic,,106.0,87.0,85.0,22,0.6265671,838
325.0,Spoink,Psychic,,108.0,89.0,87.0,23,0.64065295,876
325.0,Spoink,Psychic,,111.0,91.0,89.0,24,0.65443563,915
325.0,Spoink,Psychic,,113.0,93.0,91.0,25,0.667934,953
325.0,Spoink,Psychic,,115.0,95.0,93.0,26,0.6811649,991
325.0,Spoink,Psychic,,118.0,97.0,95.0,27,0.69414365,1029
325.0,Spoink,Psychic,,120.0,98.0,96.0,28,0.7068842,1067
325.0,Spoink,Psychic,,122.0,100.0,98.0,29,0.7193991,1105
325.0,Spoink,Psychic,,124.0,102.0,100.0,30,0.7317,1143
325.0,Spoink,Psychic,,125.0,103.0,101.0,31,0.7377695,1162
325.0,Spoink,Psychic,,126.0,104.0,101.0,32,0.74378943,1181
325.0,Spoink,Psychic,,127.0,104.0,102.0,33,0.74976104,1201
325.0,Spoink,Psychic,,128.0,105.0,103.0,34,0.7556855,1220
325.0,Spoink,Psychic,,129.0,106.0,104.0,35,0.76156384,1239
325.0,Spoink,Psychic,,130.0,107.0,105.0,36,0.76739717,1258
325.0,Spoink,Psychic,,131.0,108.0,105.0,37,0.7731865,1277
325.0,Spoink,Psychic,,132.0,109.0,106.0,38,0.77893275,1296
325.0,Spoink,Psychic,,133.0,109.0,107.0,39,0.784637,1315
325.0,Spoink,Psychic,,134.0,110.0,108.0,40,0.7903,1334
325.0,Spoink,Psychic,,135.0,111.0,108.0,41,0.79530001,1351
325.0,Spoink,Psychic,,136.0,112.0,109.0,42,0.8003,1368
325.0,Spoink,Psychic,,136.0,112.0,110.0,43,0.8053,1385
325.0,Spoink,Psychic,,137.0,113.0,111.0,44,0.81029999,1402
325.0,Spoink,Psychic,,138.0,114.0,111.0,45,0.81529999,1420
325.0,Spoink,Psychic,,139.0,114.0,112.0,46,0.82029999,1437
325.0,Spoink,Psychic,,140.0,115.0,113.0,47,0.82529999,1455
325.0,Spoink,Psychic,,141.0,116.0,113.0,48,0.83029999,1472
325.0,Spoink,Psychic,,142.0,116.0,114.0,49,0.83529999,1490
325.0,Spoink,Psychic,,142.0,117.0,115.0,50,0.84029999,1508
325.0,Spoink,Psychic,,143.0,118.0,115.0,51,0.84529999,1526
52.0,Shadow Meowth,Normal,,12.0,11.0,7.0,1,0.094,10
52.0,Shadow Meowth,Normal,,22.0,20.0,13.0,2,0.16639787,33
52.0,Shadow Meowth,Normal,,29.0,27.0,17.0,3,0.21573247,55
52.0,Shadow Meowth,Normal,,34.0,32.0,20.0,4,0.25572005,78
52.0,Shadow Meowth,Normal,,39.0,36.0,23.0,5,0.29024988,101
52.0,Shadow Meowth,Normal,,43.0,40.0,25.0,6,0.3210876,123
52.0,Shadow Meowth,Normal,,47.0,43.0,27.0,7,0.34921268,146
52.0,Shadow Meowth,Normal,,50.0,47.0,30.0,8,0.3752356,168
52.0,Shadow Meowth,Normal,,53.0,50.0,31.0,9,0.39956728,191
52.0,Shadow Meowth,Normal,,57.0,52.0,33.0,10,0.4225,214
52.0,Shadow Meowth,Normal,,59.0,55.0,35.0,11,0.44310755,235
52.0,Shadow Meowth,Normal,,62.0,58.0,37.0,12,0.4627984,256
52.0,Shadow Meowth,Normal,,65.0,60.0,38.0,13,0.48168495,278
52.0,Shadow Meowth,Normal,,67.0,62.0,39.0,14,0.49985844,299
52.0,Shadow Meowth,Normal,,69.0,64.0,41.0,15,0.51739395,320
52.0,Shadow Meowth,Normal,,72.0,67.0,42.0,16,0.5343543,342
52.0,Shadow Meowth,Normal,,74.0,69.0,44.0,17,0.5507927,363
52.0,Shadow Meowth,Normal,,76.0,71.0,45.0,18,0.5667545,385
52.0,Shadow Meowth,Normal,,78.0,73.0,46.0,19,0.5822789,406
52.0,Shadow Meowth,Normal,,80.0,74.0,47.0,20,0.5974,427
52.0,Shadow Meowth,Normal,,82.0,76.0,48.0,21,0.6121573,449
52.0,Shadow Meowth,Normal,,84.0,78.0,50.0,22,0.6265671,470
52.0,Shadow Meowth,Normal,,86.0,80.0,51.0,23,0.64065295,492
52.0,Shadow Meowth,Normal,,88.0,82.0,52.0,24,0.65443563,513
52.0,Shadow Meowth,Normal,,90.0,83.0,53.0,25,0.667934,534
52.0,Shadow Meowth,Normal,,91.0,85.0,54.0,26,0.6811649,556
52.0,Shadow Meowth,Normal,,93.0,87.0,55.0,27,0.69414365,577
52.0,Shadow Meowth,Normal,,95.0,88.0,56.0,28,0.7068842,599
52.0,Shadow Meowth,Normal,,97.0,90.0,57.0,29,0.7193991,620
52.0,Shadow Meowth,Normal,,98.0,91.0,58.0,30,0.7317,641
52.0,Shadow Meowth,Normal,,99.0,92.0,59.0,31,0.7377695,652
52.0,Shadow Meowth,Normal,,100.0,93.0,59.0,32,0.74378943,663
52.0,Shadow Meowth,Normal,,101.0,94.0,59.0,33,0.74976104,673
52.0,Shadow Meowth,Normal,,102.0,94.0,60.0,34,0.7556855,684
52.0,Shadow Meowth,Normal,,102.0,95.0,60.0,35,0.76156384,695
52.0,Shadow Meowth,Normal,,103.0,96.0,61.0,36,0.76739717,706
52.0,Shadow Meowth,Normal,,104.0,96.0,61.0,37,0.7731865,716
52.0,Shadow Meowth,Normal,,105.0,97.0,62.0,38,0.77893275,727
52.0,Shadow Meowth,Normal,,105.0,98.0,62.0,39,0.784637,738
52.0,Shadow Meowth,Normal,,106.0,99.0,63.0,40,0.7903,748
52.0,Shadow Meowth,Normal,,107.0,99.0,63.0,41,0.79530001,758
52.0,Shadow Meowth,Normal,,108.0,100.0,64.0,42,0.8003,767
52.0,Shadow Meowth,Normal,,108.0,100.0,64.0,43,0.8053,777
52.0,Shadow Meowth,Normal,,109.0,101.0,64.0,44,0.81029999,787
52.0,Shadow Meowth,Normal,,110.0,102.0,65.0,45,0.81529999,796
52.0,Shadow Meowth,Normal,,110.0,102.0,65.0,46,0.82029999,806
52.0,Shadow Meowth,Normal,,111.0,103.0,66.0,47,0.82529999,816
52.0,Shadow Meowth,Normal,,112.0,104.0,66.0,48,0.83029999,826
52.0,Shadow Meowth,Normal,,112.0,104.0,66.0,49,0.83529999,836
52.0,Shadow Meowth,Normal,,113.0,105.0,67.0,50,0.84029999,846
52.0,Shadow Meowth,Normal,,114.0,106.0,67.0,51,0.84529999,856
541.0,Swadloon,Bug,Grass,15.0,12.0,16.0,1,0.094,19
541.0,Swadloon,Bug,Grass,26.0,21.0,29.0,2,0.16639787,60
541.0,Swadloon,Bug,Grass,34.0,28.0,38.0,3,0.21573247,102
541.0,Swadloon,Bug,Grass,41.0,33.0,45.0,4,0.25572005,143
541.0,Swadloon,Bug,Grass,46.0,37.0,51.0,5,0.29024988,184
541.0,Swadloon,Bug,Grass,51.0,41.0,56.0,6,0.3210876,226
